"Name","Rank","Number of Births"
"Beth","124","52"
"Maeve","127","51"
"Mollie","127","51"
"Alanna","129","50"
"Oliwia","129","50"
"Mya","129","50"
"Poppy","132","49"
"Ailbhe","133","48"
"Siun","133","48"
"Sienna","135","47"
"Alison","136","45"
"Hayley","137","44"
"Cora","137","44"
"Sadie","137","44"
"Alisha","140","43"
"Naomi","140","43"
"Jodie","140","43"
"Eleanor","140","43"
"Annabelle","140","43"
"Hazel","145","42"
"Grainne","145","42"
"Wiktoria","145","42"
"Teagan","145","42"
"Casey","149","41"
"Alex","150","40"
"Danielle","150","40"
"Lisa","150","40"
"Margaret","150","40"
"Lexie","150","40"
"Summer","150","40"
"Alicja","150","40"
"Abby","157","39"
"Nadia","157","39"
"Carla","159","38"
"Nina","159","38"
"Paige","159","38"
"Louise","162","37"
"Alana","162","37"
"Nikola","162","37"
"Bonnie","162","37"
"Keelin","166","36"
"Melissa","166","36"
"Kara","168","35"
"Leila","168","35"
"Gemma","170","34"
"Sorcha","170","34"
"Claire","170","34"
"Emer","170","34"
"Siobhan","170","34"
"Aoibhin","170","34"
"Lucia","170","34"
"Martyna","170","34"
"Carly","170","34"
"Zofia","170","34"
"Lacey","170","34"
"Kelly","181","33"
"Jade","181","33"
"Bridget","181","33"
"Libby","181","33"
"Michelle","185","32"
"Nicola","185","32"
"Andrea","185","32"
"Evelyn","185","32"
"Keira","189","31"
"Cliodhna","189","31"
"Lola","189","31"
"Isla","189","31"
"Fiadh","189","31"
"Naoise","194","30"
"Kelsey","194","30"
"Moya","194","30"
"Faith","194","30"
"Matilda","194","30"
"Tori","199","29"
"Abbey","199","29"
"Rosie","199","29"
"Liliana","199","29"
"Ali","203","28"
"Cassie","203","28"
"Cliona","203","28"
"Juliette","203","28"
"Elena","207","26"
"Karolina","207","26"
"Bronagh","207","26"
"Alesha","207","26"
"Milena","207","26"
"Farrah","207","26"
"Pippa","207","26"
"Alexis","207","26"
"Fiona","215","25"
"Angel","215","25"
"Nora","215","25"
"Lia","215","25"
"Eliza","215","25"
"Leanne","220","24"
"Kathleen","220","24"
"Jenna","220","24"
"Stephanie","220","24"
"Martha","220","24"
"Helen","220","24"
"Juliet","220","24"
"Maggie","220","24"
"Tia","220","24"
"Phoebe","220","24"
"Mairead","220","24"
"Zoey","220","24"
"Elsa","220","24"
"Bella","220","24"
"Keeva","234","23"
"Lydia","234","23"
"Weronika","234","23"
"Maia","234","23"
"Willow","234","23"
"Nevaeh","234","23"
"Julie","240","22"
"Christina","240","22"
"Natalie","240","22"
"Neasa","240","22"
"Laila","240","22"
"Allie","240","22"
"Adriana","240","22"
"Gabriella","240","22"
"Makayla","240","22"
"Mila","240","22"
"Darcy","250","21"
"Una","250","21"
"Daria","250","21"
"Annabel","250","21"
"Halle","250","21"
"Lillie","250","21"
"Roise","250","21"
"Elise","250","21"
"Chelsea","258","20"
"Alyssa","258","20"
"Maebh","258","20"
"Sandra","258","20"
"Patrycja","258","20"
"Nessa","258","20"
"Paulina","258","20"
"Emilija","258","20"
"Heather","266","19"
"Kaitlyn","266","19"
"Riona","266","19"
"Brianna","266","19"
"Nadine","266","19"
"Caragh","266","19"
"Courtney","266","19"
"Aaliyah","266","19"
"Diana","266","19"
"Joanna","266","19"
"Lea","266","19"
"Rhea","266","19"
"Savannah","266","19"
"Skye","266","19"
"April","266","19"
"Alexa","266","19"
"Blaithin","266","19"
"Eileen","266","19"
"Hallie","266","19"
"Erica","285","18"
"Katherine","285","18"
"Beibhinn","285","18"
"Kyra","285","18"
"Bethany","285","18"
"Ria","285","18"
"Tess","285","18"
"Fia","285","18"
"Elsie","285","18"
"Magdalena","285","18"
"Lillian","285","18"
"Vivienne","285","18"
"Jessie","285","18"
"Callie","285","18"
"Leona","299","17"
"Shona","299","17"
"Amanda","299","17"
"Samantha","299","17"
"Charley","299","17"
"Samanta","299","17"
"Klara","299","17"
"Gabrielle","306","16"
"Natasha","306","16"
"Dearbhla","306","16"
"Kacey","306","16"
"Patricia","306","16"
"Marie","306","16"
"Ann","306","16"
"Gabija","306","16"
"Stella","306","16"
"Ana","306","16"
"Lana","306","16"
"Sadbh","306","16"
"Kasey","306","16"
"Klaudia","306","16"
"Scarlett","306","16"
"Anastasia","306","16"
"Mikayla","306","16"
"Kaitlin","306","16"
"Milana","306","16"
"Chantelle","325","15"
"Josephine","325","15"
"Melanie","325","15"
"Erika","325","15"
"Aisha","325","15"
"Serena","325","15"
"Jamie","325","15"
"Leyla","325","15"
"Arianna","325","15"
"Cerys","325","15"
"Kaci","325","15"
"Evelina","325","15"
"Adele","325","15"
"Penny","325","15"
"Maisy","325","15"
"Abi","340","14"
"Yasmin","340","14"
"Sasha","340","14"
"Tegan","340","14"
"Sally","340","14"
"Karina","340","14"
"Lucie","340","14"
"Gracie","340","14"
"Aoibh","340","14"
"Imogen","340","14"
"Marta","340","14"
"Angela","340","14"
"Ayesha","340","14"
"Kyla","340","14"
"Addison","340","14"
"Esme","340","14"
"Alessia","340","14"
"Kaylee","340","14"
"Hailey","340","14"
"Rachael","359","13"
"Eadaoin","359","13"
"Fatima","359","13"
"Keela","359","13"
"Caroline","359","13"
"Meadhbh","359","13"
"Elle","359","13"
"Ailish","359","13"
"Shania","359","13"
"Caoilinn","359","13"
"Clare","359","13"
"Enya","359","13"
"Eloise","359","13"
"Gabriele","359","13"
"Stacey","359","13"
"Nia","359","13"
"Robin","359","13"
"Antonina","359","13"
"Katelynn","359","13"
"Alexia","359","13"
"Amira","359","13"
"Connie","359","13"
"Mae","359","13"
"Eilis","359","13"
"Ariana","359","13"
"Destiny","359","13"
"Leia","359","13"
"May","359","13"
"Anastazja","359","13"
"Belle","359","13"
"Edith","359","13"
"Matylda","359","13"
"Blanka","359","13"
"Eibhlin","359","13"
"Kellie","393","12"
"Aishling","393","12"
"Keeley","393","12"
"Blathnaid","393","12"
"Rihanna","393","12"
"Nikita","393","12"
"Beatrice","393","12"
"Isobelle","393","12"
"Alisa","393","12"
"Lauryn","393","12"
"Nell","393","12"
"Tamara","393","12"
"Teegan","393","12"
"Thea","393","12"
"Hope","393","12"
"Bianca","393","12"
"Iga","393","12"
"Penelope","393","12"
"Barbara","393","12"
"Maci","393","12"
"Riley","393","12"
"Ashley","414","11"
"Ashling","414","11"
"Elisha","414","11"
"Kamile","414","11"
"Charlie","414","11"
"Joy","414","11"
"Simone","414","11"
"Esther","414","11"
"Tessa","414","11"
"Dawn","414","11"
"Miriam","414","11"
"Sive","414","11"
"Tiffany","414","11"
"Tianna","414","11"
"Vanesa","414","11"
"Milly","414","11"
"Elaine","414","11"
"Gloria","414","11"
"Kaja","414","11"
"Lila","414","11"
"Emmie","414","11"
"Viktoria","414","11"
"Vilte","414","11"
"Helena","437","10"
"Kiera","437","10"
"Aislinn","437","10"
"Demi","437","10"
"Lorna","437","10"
"Susan","437","10"
"Cadhla","437","10"
"Meghan","437","10"
"Ada","437","10"
"Ema","437","10"
"Genevieve","437","10"
"Katy","437","10"
"Kacie","437","10"
"Kira","437","10"
"Goda","437","10"
"Julianna","437","10"
"Regan","437","10"
"Antonia","437","10"
"Jagoda","437","10"
"Lilian","437","10"
"Alina","437","10"
"Florence","437","10"
"Ieva","437","10"
"Khloe","437","10"
"Luka","437","10"
"Nela","437","10"
"Sonia","437","10"
"Philippa","437","10"
"Claudia","465","9"
"Aideen","465","9"
"Karen","465","9"
"Edel","465","9"
"Jill","465","9"
"Jorja","465","9"
"Ayla","465","9"
"Daniella","465","9"
"India","465","9"
"Jemma","465","9"
"Eilish","465","9"
"Mischa","465","9"
"Jenny","465","9"
"Rosa","465","9"
"Angelina","465","9"
"Francesca","465","9"
"Daniela","465","9"
"Iseult","465","9"
"Maire","465","9"
"Zarah","465","9"
"Luna","465","9"
"Orna","465","9"
"Seren","465","9"
"Abbigail","465","9"
"Maryam","465","9"
"Polly","465","9"
"Theresa","465","9"
"Karla","465","9"
"Kinga","465","9"
"Michalina","465","9"
"Romy","465","9"
"Amina","465","9"
"Cait","465","9"
"Ellie-May","465","9"
"Harriet","465","9"
"Kirsty","465","9"
"Kitty","465","9"
"Saibh","465","9"
"Viktorija","465","9"
"Arwen","465","9"
"Ines","465","9"
"Smilte","465","9"
"Lily-May","465","9"
"Margarita","465","9"
"Natasza","465","9"
"Sharon","510","8"
"Kim","510","8"
"Avril","510","8"
"Caitlyn","510","8"
"Carrie","510","8"
"Veronica","510","8"
"Greta","510","8"
"Precious","510","8"
"Noemi","510","8"
"Zainab","510","8"
"Ugne","510","8"
"Agata","510","8"
"Aliyah","510","8"
"Mai","510","8"
"Reiltin","510","8"
"Aela","510","8"
"Aileen","510","8"
"Crystal","510","8"
"Yvonne","510","8"
"Elodie","510","8"
"Izabela","510","8"
"Mackenzie","510","8"
"Norah","510","8"
"Adrianna","510","8"
"Eden","510","8"
"Etain","510","8"
"Honey","510","8"
"Katarzyna","510","8"
"Liadan","510","8"
"Maddison","510","8"
"Adela","510","8"
"Bianka","510","8"
"Juno","510","8"
"Leja","510","8"
"Lottie","510","8"
"Marcelina","510","8"
"Sofija","510","8"
"Jayda","510","8"
"Meadbh","510","8"
"Meadow","510","8"
"Kirsten","550","7"
"Ally","550","7"
"Abbi","550","7"
"Kamila","550","7"
"Kathlyn","550","7"
"Caitriona","550","7"
"Dominika","550","7"
"Emilie","550","7"
"Kerry","550","7"
"Kathryn","550","7"
"Mariam","550","7"
"Orlagh","550","7"
"Rebekah","550","7"
"Jodi","550","7"
"Madeleine","550","7"
"Kerrie","550","7"
"Kiara","550","7"
"Nancy","550","7"
"Samara","550","7"
"Sarah-Jane","550","7"
"Kimberly","550","7"
"Myah","550","7"
"Pearl","550","7"
"Dara","550","7"
"Jean","550","7"
"Morgan","550","7"
"Paula","550","7"
"Saorla","550","7"
"Aoise","550","7"
"Chiara","550","7"
"Kimberley","550","7"
"Lili","550","7"
"Livia","550","7"
"Sofie","550","7"
"Elaina","550","7"
"Giulia","550","7"
"Honor","550","7"
"Lainey","550","7"
"Lily-Rose","550","7"
"Pola","550","7"
"Rosanna","550","7"
"Aifric","550","7"
"Asha","550","7"
"Auguste","550","7"
"Bebhinn","550","7"
"Bailey","550","7"
"Darcie","550","7"
"Ela","550","7"
"Ellie May","550","7"
"Kaycee","550","7"
"Marika","550","7"
"Marlena","550","7"
"Miley","550","7"
"Petra","550","7"
"Teaghan","550","7"
"Brianne","550","7"
"Carys","550","7"
"Cheryl","550","7"
"Liepa","550","7"
"Noreen","550","7"
"Roxanne","550","7"
"Rugile","550","7"
"Rhianna","612","6"
"Yasmine","612","6"
"Joanne","612","6"
"Favour","612","6"
"Suzanne","612","6"
"Brid","612","6"
"Martina","612","6"
"Anne","612","6"
"Shonagh","612","6"
"Darcey","612","6"
"Kayley","612","6"
"Noelle","612","6"
"Alexandria","612","6"
"Kristina","612","6"
"Laragh","612","6"
"Leanna","612","6"
"Catriona","612","6"
"Iona","612","6"
"Izabella","612","6"
"Mary-Kate","612","6"
"Aobha","612","6"
"Austeja","612","6"
"Cristina","612","6"
"Judy","612","6"
"Mary Kate","612","6"
"Miya","612","6"
"Nelly","612","6"
"Reese","612","6"
"Sylvia","612","6"
"Veronika","612","6"
"Denisa","612","6"
"Eryn","612","6"
"Estera","612","6"
"Hana","612","6"
"Joyce","612","6"
"Kornelia","612","6"
"Lina","612","6"
"Selena","612","6"
"Annalise","612","6"
"Anya","612","6"
"Elisabeth","612","6"
"Ewa","612","6"
"Kylie","612","6"
"Liadh","612","6"
"Mikaela","612","6"
"Olive","612","6"
"Roksana","612","6"
"Yu","612","6"
"Aurelia","612","6"
"Bethan","612","6"
"Ebony","612","6"
"Lois","612","6"
"Alba","612","6"
"Amelija","612","6"
"Anabelle","612","6"
"Ayda","612","6"
"Beau","612","6"
"Camilla","612","6"
"Camille","612","6"
"Candice","612","6"
"Charlee","612","6"
"Frankie","612","6"
"Guste","612","6"
"Lilianna","612","6"
"Lily Rose","612","6"
"Malwina","612","6"
"Migle","612","6"
"Nika","612","6"
"Pixie","612","6"
"Realtin","612","6"
"Siomha","612","6"
"Teja","612","6"
"Ann Marie","612","6"
"Arina","612","6"
"Darija","612","6"
"Leana","612","6"
"Lilien","612","6"
"Liza","612","6"
"Marianna","612","6"
"Maryanne","612","6"
"Roxana","612","6"
"Serah","612","6"
"Sierra","612","6"
"Linda","695","5"
"Deirdre","695","5"
"Toni","695","5"
"Pia","695","5"
"Deborah","695","5"
"Aleesha","695","5"
"Deirbhile","695","5"
"Shakira","695","5"
"Cathy","695","5"
"Chelsey","695","5"
"Louisa","695","5"
"Madeline","695","5"
"Winnie","695","5"
"Julianne","695","5"
"Monika","695","5"
"Olga","695","5"
"Amie","695","5"
"Edie","695","5"
"Elisa","695","5"
"Leonie","695","5"
"Maura","695","5"
"Renee","695","5"
"Teresa","695","5"
"Aoileann","695","5"
"Cayla","695","5"
"Christine","695","5"
"Iris","695","5"
"Lyla","695","5"
"Mariah","695","5"
"Rita","695","5"
"Tanya","695","5"
"Teigan","695","5"
"Angelica","695","5"
"Eireann","695","5"
"Elizabete","695","5"
"Georgina","695","5"
"Kaela","695","5"
"Kym","695","5"
"Paris","695","5"
"Tammy","695","5"
"Aleisha","695","5"
"Anita","695","5"
"Cate","695","5"
"Emelia","695","5"
"Gwen","695","5"
"Irene","695","5"
"Micheala","695","5"
"Neha","695","5"
"Olwyn","695","5"
"Sabina","695","5"
"Tabitha","695","5"
"Alissa","695","5"
"Aliza","695","5"
"Audrey","695","5"
"Juliana","695","5"
"Marianne","695","5"
"Aria","695","5"
"Aurora","695","5"
"Dorothy","695","5"
"Elija","695","5"
"Emmy","695","5"
"Harlow","695","5"
"Kalina","695","5"
"Lacie","695","5"
"Liana","695","5"
"Lilah","695","5"
"Lily-Mae","695","5"
"Luisa","695","5"
"Melody","695","5"
"Miah","695","5"
"Rhona","695","5"
"Safia","695","5"
"Sheila","695","5"
"Sibeal","695","5"
"Sile","695","5"
"Sydney","695","5"
"Talia","695","5"
"Tilly","695","5"
"Violet","695","5"
"Vivien","695","5"
"Whitney","695","5"
"Alyson","695","5"
"Anika","695","5"
"Beatriz","695","5"
"Brooklyn","695","5"
"Daniele","695","5"
"Inez","695","5"
"Jaimee","695","5"
"Kaylin","695","5"
"Leigh","695","5"
"Lilli","695","5"
"Lily-Marie","695","5"
"Lynn","695","5"
"Maisey","695","5"
"Malgorzata","695","5"
"Mariana","695","5"
"Mathilda","695","5"
"Misha","695","5"
"Pauline","695","5"
"Priscilla","695","5"
"Rosaleen","695","5"
"Sana","695","5"
"Yu Xin","695","5"
"Keisha","798","4"
"Kaylah","798","4"
"Cleo","798","4"
"Aibhe","798","4"
"Chanelle","798","4"
"Rianna","798","4"
"Valerie","798","4"
"Rosemary","798","4"
"Jayne","798","4"
"Sheena","798","4"
"Sine","798","4"
"Celine","798","4"
"Colleen","798","4"
"Fionnuala","798","4"
"Katrina","798","4"
"Kaya","798","4"
"Kendra","798","4"
"Kornelija","798","4"
"Sian","798","4"
"Ceola","798","4"
"Cynthia","798","4"
"Davina","798","4"
"Deimante","798","4"
"Fern","798","4"
"Judith","798","4"
"Leigha","798","4"
"Marina","798","4"
"Marissa","798","4"
"Michaella","798","4"
"Sarah Jane","798","4"
"Shayna","798","4"
"Therese","798","4"
"Alise","798","4"
"Carmen","798","4"
"Gina","798","4"
"Haley","798","4"
"Jia","798","4"
"Mella","798","4"
"Rebeka","798","4"
"Savanna","798","4"
"Seanna","798","4"
"Tatiana","798","4"
"Zahra","798","4"
"Ailis","798","4"
"Allison","798","4"
"Anastasija","798","4"
"Annabell","798","4"
"Arabella","798","4"
"Charlene","798","4"
"Elva","798","4"
"Evangeline","798","4"
"Isobella","798","4"
"Izzy","798","4"
"Kiya","798","4"
"Lilia","798","4"
"Lily May","798","4"
"Adah","798","4"
"Adelina","798","4"
"Aibhlinn","798","4"
"Amaya","798","4"
"Aniela","798","4"
"Cailin","798","4"
"Cianna","798","4"
"Dakota","798","4"
"Debora","798","4"
"Ellie-Mae","798","4"
"Eppie","798","4"
"Eshal","798","4"
"Felicia","798","4"
"Gerda","798","4"
"Harley","798","4"
"Haylee","798","4"
"Indie","798","4"
"Ingrid","798","4"
"Isha","798","4"
"Izabelle","798","4"
"Kaia","798","4"
"Kaiya","798","4"
"Laylah","798","4"
"Lilla","798","4"
"Marley","798","4"
"Maxine","798","4"
"Milla","798","4"
"Nicol","798","4"
"Reidin","798","4"
"Rosalie","798","4"
"Rozalia","798","4"
"Salma","798","4"
"Saule","798","4"
"Sianna","798","4"
"Skyler","798","4"
"Susanna","798","4"
"Tina","798","4"
"Treasa","798","4"
"Akvile","798","4"
"Ameya","798","4"
"Amy-Leigh","798","4"
"Anabella","798","4"
"Anisa","798","4"
"Anna-Maria","798","4"
"Annika","798","4"
"Avah","798","4"
"Chisom","798","4"
"Ciana","798","4"
"Coco","798","4"
"Constance","798","4"
"Dani","798","4"
"Dania","798","4"
"Einin","798","4"
"Ella-Louise","798","4"
"Ellis","798","4"
"Fallon","798","4"
"Fianna","798","4"
"Fiza","798","4"
"Hayden","798","4"
"Indianna","798","4"
"Isis","798","4"
"Kassie","798","4"
"Kayden","798","4"
"Keila","798","4"
"Kirstie","798","4"
"Lilyrose","798","4"
"Marwa","798","4"
"Meida","798","4"
"Naima","798","4"
"Neila","798","4"
"Nel","798","4"
"Oriana","798","4"
"Polina","798","4"
"Rhia","798","4"
"Roseanna","798","4"
"Roza","798","4"
"Shanice","798","4"
"Shirley","798","4"
"Siona","798","4"
"Talya","798","4"
"Taya","798","4"
"Vera","798","4"
"Yutong","798","4"
"Kerri","937","3"
"Jasmin","937","3"
"Andreea","937","3"
"Ashleigh","937","3"
"Johanna","937","3"
"Alanah","937","3"
"Dayna","937","3"
"Katlyn","937","3"
"Britney","937","3"
"Bronwyn","937","3"
"Isabell","937","3"
"Brigid","937","3"
"Kali","937","3"
"Kelsie","937","3"
"Philomena","937","3"
"Rhiannon","937","3"
"Simona","937","3"
"Aleena","937","3"
"Aya","937","3"
"Cassandra","937","3"
"Kadie","937","3"
"Larissa","937","3"
"Patricija","937","3"
"Tanisha","937","3"
"Tiana","937","3"
"Xin","937","3"
"Abaigh","937","3"
"Alva","937","3"
"Amna","937","3"
"Anais","937","3"
"Clarissa","937","3"
"Dervla","937","3"
"Eilidh","937","3"
"Eliana","937","3"
"Elissa","937","3"
"Geraldine","937","3"
"Isolde","937","3"
"Ivy","937","3"
"Jazmine","937","3"
"Joan","937","3"
"Marion","937","3"
"Meaghan","937","3"
"Regina","937","3"
"Sefora","937","3"
"Vakare","937","3"
"Aedin","937","3"
"Alesia","937","3"
"Alix","937","3"
"Alma","937","3"
"Amalia","937","3"
"Annmarie","937","3"
"Autumn","937","3"
"Bobbi","937","3"
"Bria","937","3"
"Chantal","937","3"
"Claragh","937","3"
"Cori","937","3"
"Dearbhail","937","3"
"Eirinn","937","3"
"Enrika","937","3"
"Ewelina","937","3"
"Gaia","937","3"
"Hailie","937","3"
"Kallie","937","3"
"Kristine","937","3"
"Lavinia","937","3"
"Lelia","937","3"
"Luiza","937","3"
"Marlene","937","3"
"Maureen","937","3"
"Aiste","937","3"
"Amaia","937","3"
"Amara","937","3"
"Anna Mae","937","3"
"Aubree","937","3"
"Breda","937","3"
"Caoileann","937","3"
"Carlie","937","3"
"Carragh","937","3"
"Cassidy","937","3"
"Cindy","937","3"
"Croia","937","3"
"Daire","937","3"
"Dia","937","3"
"Eala","937","3"
"Etaoin","937","3"
"Feile","937","3"
"Ide","937","3"
"Jewel","937","3"
"Jocelyn","937","3"
"Lilyann","937","3"
"Lily-Ann","937","3"
"Lily-Mai","937","3"
"Liya","937","3"
"Luca","937","3"
"Lucja","937","3"
"Lyra","937","3"
"Macey","937","3"
"Macie","937","3"
"Macy","937","3"
"Maira","937","3"
"Malak","937","3"
"Melanija","937","3"
"Noor","937","3"
"Paloma","937","3"
"Peyton","937","3"
"Rebeca","937","3"
"Rochelle","937","3"
"Rosemarie","937","3"
"Saorlaith","937","3"
"Seoidin","937","3"
"Sonya","937","3"
"Syeda","937","3"
"Tamsin","937","3"
"Urszula","937","3"
"Valentina","937","3"
"Zoja","937","3"
"Agnieszka","937","3"
"Aibhin","937","3"
"Aila","937","3"
"Alika","937","3"
"Angelin","937","3"
"Annalis","937","3"
"Annamai","937","3"
"Arianne","937","3"
"Aurelija","937","3"
"Avin","937","3"
"Beatrix","937","3"
"Beverly","937","3"
"Bevin","937","3"
"Bri","937","3"
"Bushra","937","3"
"Caleigh","937","3"
"Carina","937","3"
"Carolyn","937","3"
"Charlize","937","3"
"Clea","937","3"
"Cornelia","937","3"
"Dagmara","937","3"
"Darina","937","3"
"Duaa","937","3"
"Eila","937","3"
"Eira","937","3"
"Eisha","937","3"
"Elif","937","3"
"Ellianna","937","3"
"Elzbieta","937","3"
"Emaan","937","3"
"Emilly","937","3"
"Emily Rose","937","3"
"Ester","937","3"
"Evana","937","3"
"Evanne","937","3"
"Fausta","937","3"
"Flora","937","3"
"Freja","937","3"
"Gia","937","3"
"Giovanna","937","3"
"Giuliana","937","3"
"Hellen","937","3"
"Hiba","937","3"
"Ida","937","3"
"Ilona","937","3"
"Indiana","937","3"
"Izzie","937","3"
"Jaime","937","3"
"Jayden","937","3"
"Jazmin","937","3"
"Judyta","937","3"
"Jules","937","3"
"Justyna","937","3"
"Kaelyn","937","3"
"Karley","937","3"
"Keitija","937","3"
"Laiba","937","3"
"Laurie","937","3"
"Lenka","937","3"
"Liah","937","3"
"Lilie","937","3"
"Lilliana","937","3"
"Lilly-May","937","3"
"Lilyanna","937","3"
"Liva","937","3"
"Luciana","937","3"
"Malaika","937","3"
"Marija","937","3"
"Meave","937","3"
"Meda","937","3"
"Medb","937","3"
"Melita","937","3"
"Milan","937","3"
"Mina","937","3"
"Miracle","937","3"
"Moyah","937","3"
"Muirinn","937","3"
"Neela","937","3"
"Nella","937","3"
"Nicolle","937","3"
"Nuala","937","3"
"Oonagh","937","3"
"Peace","937","3"
"Phoenix","937","3"
"Rahma","937","3"
"Realta","937","3"
"Reem","937","3"
"Reyna","937","3"
"Rona","937","3"
"Roslyn","937","3"
"Rowena","937","3"
"Rylee","937","3"
"Saerlaith","937","3"
"Saibhe","937","3"
"Salome","937","3"
"Samia","937","3"
"Samreen","937","3"
"Sarah-Louise","937","3"
"Sarina","937","3"
"Scarlet","937","3"
"Shelby","937","3"
"Sintija","937","3"
"Sofiya","937","3"
"Stefania","937","3"
"Stevie","937","3"
"Tallulah","937","3"
"Teodora","937","3"
"Terri","937","3"
"Tiah","937","3"
"Tilda","937","3"
"Tillie","937","3"
"Triona","937","3"
"Trudy","937","3"
"Tyra","937","3"
"Uma","937","3"
"Xiao","937","3"
"Yara","937","3"
"Zaira","937","3"
"Zeinab","937","3"
"Zita","937","3"
"Zoya","937","3"
