"Name","Rank","Number of Births"
"Vanesa","494","8"
"Kyla","494","8"
"Milly","494","8"
"Ugne","494","8"
"Aliyah","494","8"
"Mabel","494","8"
"Mai","494","8"
"Maryam","494","8"
"Philomena","494","8"
"Reiltin","494","8"
"Denisa","494","8"
"Lili","494","8"
"Aida","494","8"
"Carley","494","8"
"Jagoda","494","8"
"Kylie","494","8"
"Liadh","494","8"
"Lila","494","8"
"Aibhlinn","494","8"
"Alba","494","8"
"Realtin","494","8"
"Saorlaith","494","8"
"Thalia","494","8"
"Vivien","494","8"
"Anaya","494","8"
"Ida","494","8"
"Nova","494","8"
"Zoya","494","8"
"Blathnaid","532","7"
"Meadhbh","532","7"
"Daniella","532","7"
"Caitriona","532","7"
"Klaudia","532","7"
"Meghan","532","7"
"Serena","532","7"
"Clare","532","7"
"Leyla","532","7"
"Martina","532","7"
"Orlagh","532","7"
"Gabriele","532","7"
"Magdalena","532","7"
"Nia","532","7"
"Tianna","532","7"
"Dayna","532","7"
"Kimberly","532","7"
"Alexia","532","7"
"Edie","532","7"
"Seren","532","7"
"Tamara","532","7"
"Teegan","532","7"
"Adele","532","7"
"Cayla","532","7"
"Colleen","532","7"
"Katrina","532","7"
"Kaya","532","7"
"Kira","532","7"
"Rita","532","7"
"Iga","532","7"
"Lina","532","7"
"Neala","532","7"
"Anya","532","7"
"Zahra","532","7"
"Arabella","532","7"
"Audrey","532","7"
"Aurelia","532","7"
"Autumn","532","7"
"Amaya","532","7"
"Bailey","532","7"
"Bianka","532","7"
"Ella-Rose","532","7"
"Joni","532","7"
"Kaiya","532","7"
"Reeva","532","7"
"Valentina","532","7"
"Constance","532","7"
"Emily-Rose","532","7"
"Mira","532","7"
"Dearbhla","581","6"
"Aishling","581","6"
"Kim","581","6"
"Avril","581","6"
"Jill","581","6"
"Linda","581","6"
"India","581","6"
"Caitlyn","581","6"
"Eilish","581","6"
"Pia","581","6"
"Brid","581","6"
"Dawn","581","6"
"Jenny","581","6"
"Kathryn","581","6"
"Sive","581","6"
"Angela","581","6"
"Cerys","581","6"
"Tiffany","581","6"
"Aibhe","581","6"
"Madeline","581","6"
"Noelle","581","6"
"Alexandria","581","6"
"Julianne","581","6"
"Leanna","581","6"
"Seana","581","6"
"Iona","581","6"
"Izabella","581","6"
"Mary-Kate","581","6"
"Sine","581","6"
"Agata","581","6"
"Celine","581","6"
"Jana","581","6"
"Kali","581","6"
"Simona","581","6"
"Aela","581","6"
"Billie","581","6"
"Crystal","581","6"
"Eilis","581","6"
"Karla","581","6"
"Sofie","581","6"
"Amina","581","6"
"Anabel","581","6"
"Giulia","581","6"
"Leia","581","6"
"Lile","581","6"
"Alma","581","6"
"Amalia","581","6"
"Anastazja","581","6"
"Bobbi","581","6"
"Lilia","581","6"
"Alayna","581","6"
"Amelija","581","6"
"Blanka","581","6"
"Croia","581","6"
"Dakota","581","6"
"Elija","581","6"
"Ellie-Mae","581","6"
"Emmy","581","6"
"Fay","581","6"
"Guste","581","6"
"Indi","581","6"
"Jewel","581","6"
"Lilianna","581","6"
"Melania","581","6"
"Melisa","581","6"
"Syeda","581","6"
"Vivian","581","6"
"Adeline","581","6"
"Aibhin","581","6"
"Jaime","581","6"
"Lilly-mae","581","6"
"Maiya","581","6"
"Mariana","581","6"
"Mckenzie","581","6"
"Myla","581","6"
"Nel","581","6"
"Stefania","581","6"
"Theia","581","6"
"Noa","581","6"
"Ashley","660","5"
"Nadine","660","5"
"Chantelle","660","5"
"Jorja","660","5"
"Sabrina","660","5"
"Nikita","660","5"
"Carrie","660","5"
"Simone","660","5"
"Dominika","660","5"
"Veronica","660","5"
"Deborah","660","5"
"Enya","660","5"
"Rebekah","660","5"
"Caoilainn","660","5"
"Jodi","660","5"
"Johanna","660","5"
"Shakira","660","5"
"Shonagh","660","5"
"Cathy","660","5"
"Kayley","660","5"
"Kiara","660","5"
"Sarah-Jane","660","5"
"Winnie","660","5"
"Katy","660","5"
"Myah","660","5"
"Olga","660","5"
"Zarah","660","5"
"Mary Kate","660","5"
"Miya","660","5"
"Nelly","660","5"
"Paula","660","5"
"Theresa","660","5"
"Aliya","660","5"
"Aya","660","5"
"Briana","660","5"
"Chiara","660","5"
"Dana","660","5"
"Georgina","660","5"
"Julianna","660","5"
"Kinga","660","5"
"Selena","660","5"
"Tiana","660","5"
"Carmen","660","5"
"Cate","660","5"
"Delia","660","5"
"Dervla","660","5"
"Eire","660","5"
"Ewa","660","5"
"Viktorija","660","5"
"Aifric","660","5"
"Alesia","660","5"
"Alissa","660","5"
"Astrid","660","5"
"Cecilia","660","5"
"Eirinn","660","5"
"Frances","660","5"
"Lavinia","660","5"
"Lidia","660","5"
"Lois","660","5"
"Marianne","660","5"
"Amelia-Rose","660","5"
"Anabelle","660","5"
"Arisha","660","5"
"Ariya","660","5"
"Caoileann","660","5"
"Elina","660","5"
"Ines","660","5"
"Inga","660","5"
"Kendall","660","5"
"Lilly-Rose","660","5"
"Macey","660","5"
"Madelyn","660","5"
"Mara","660","5"
"Melody","660","5"
"Miah","660","5"
"Petra","660","5"
"Rhona","660","5"
"Smilte","660","5"
"Kiana","660","5"
"Laurie","660","5"
"Liepa","660","5"
"Liv","660","5"
"Lynn","660","5"
"Melita","660","5"
"Muirne","660","5"
"Rahaf","660","5"
"Raya","660","5"
"Rosaleen","660","5"
"Seoda","660","5"
"Faela","660","5"
"Remi","660","5"
"Keeley","751","4"
"Joy","751","4"
"Patrycja","751","4"
"Yasmine","751","4"
"Kamila","751","4"
"Paulina","751","4"
"Alisa","751","4"
"Blessing","751","4"
"Stacey","751","4"
"Gillian","751","4"
"Kerrie","751","4"
"Samanta","751","4"
"Valerie","751","4"
"Katelynn","751","4"
"Saidbh","751","4"
"Jayne","751","4"
"Jean","751","4"
"Princess","751","4"
"Renee","751","4"
"Valeria","751","4"
"Eile","751","4"
"Tanya","751","4"
"Teigan","751","4"
"Veronika","751","4"
"Aileen","751","4"
"Aleena","751","4"
"Alysha","751","4"
"Eryn","751","4"
"Kadie","751","4"
"Paris","751","4"
"Patricija","751","4"
"Xin","751","4"
"Anais","751","4"
"Anita","751","4"
"Carolina","751","4"
"Eilidh","751","4"
"Elaina","751","4"
"Elisabeth","751","4"
"Emmanuella","751","4"
"Gwen","751","4"
"Haley","751","4"
"Honor","751","4"
"Keelyn","751","4"
"Lilian","751","4"
"Mikaela","751","4"
"Mimi","751","4"
"Sabina","751","4"
"Tabitha","751","4"
"Abigael","751","4"
"Allison","751","4"
"Annalee","751","4"
"Ceoladh","751","4"
"Ellie-Mai","751","4"
"Emile","751","4"
"Gaia","751","4"
"Kallie","751","4"
"Khadija","751","4"
"Lily May","751","4"
"Luiza","751","4"
"Matylda","751","4"
"Agatha","751","4"
"Alia","751","4"
"Ameera","751","4"
"Arwen","751","4"
"Beau","751","4"
"Camilla","751","4"
"Camille","751","4"
"Candice","751","4"
"Carlie","751","4"
"Debora","751","4"
"Ela","751","4"
"Ella Mae","751","4"
"Ella May","751","4"
"Eshal","751","4"
"Feile","751","4"
"Felicity","751","4"
"Georgie","751","4"
"Izabel","751","4"
"Izabele","751","4"
"Kyrah","751","4"
"Lacie","751","4"
"Marley","751","4"
"Marnie","751","4"
"Miley","751","4"
"Moira","751","4"
"Noor","751","4"
"Pixie","751","4"
"Rebeca","751","4"
"Safa","751","4"
"Saidhbh","751","4"
"Seoidin","751","4"
"Siena","751","4"
"Sile","751","4"
"Susie","751","4"
"Tina","751","4"
"Anika","751","4"
"Ariella","751","4"
"Aubrey","751","4"
"Aysha","751","4"
"Bea","751","4"
"Cameron","751","4"
"Cushla","751","4"
"Dani","751","4"
"Daniele","751","4"
"Darina","751","4"
"Delilah","751","4"
"Emilee","751","4"
"Emily Rose","751","4"
"Fatimah","751","4"
"Fleur","751","4"
"Haniya","751","4"
"June","751","4"
"Kaelyn","751","4"
"Kaiah","751","4"
"Kaley","751","4"
"Laya","751","4"
"Lilli","751","4"
"Lilly may","751","4"
"Lily-May","751","4"
"Lukne","751","4"
"Malaika","751","4"
"Margot","751","4"
"Marguerite","751","4"
"Marianna","751","4"
"Marija","751","4"
"Maryanne","751","4"
"Milita","751","4"
"Mina","751","4"
"Miruna","751","4"
"Nella","751","4"
"Oonagh","751","4"
"Phoenix","751","4"
"Priscilla","751","4"
"Rahela","751","4"
"Rori","751","4"
"Rugile","751","4"
"Rylee","751","4"
"Scarlet","751","4"
"Sheenagh","751","4"
"Siabh","751","4"
"Sky","751","4"
"Emerita","751","4"
"Esmae","751","4"
"Meara","751","4"
"Molly-may","751","4"
"Kellie","896","3"
"Elisha","896","3"
"Jemma","896","3"
"Joanne","896","3"
"Kathlyn","896","3"
"Susan","896","3"
"Jasmin","896","3"
"Caoilfhionn","896","3"
"Mikayla","896","3"
"Precious","896","3"
"Kristina","896","3"
"Noemi","896","3"
"Rosemary","896","3"
"Amie","896","3"
"Ashlee","896","3"
"Bernadette","896","3"
"Divine","896","3"
"Isabell","896","3"
"Lorraine","896","3"
"Maura","896","3"
"Morgan","896","3"
"Christine","896","3"
"Cristina","896","3"
"Elaine","896","3"
"Fionnuala","896","3"
"Gloria","896","3"
"Judy","896","3"
"Kornelija","896","3"
"Monica","896","3"
"Sylvia","896","3"
"Carmel","896","3"
"Ceola","896","3"
"Cynthia","896","3"
"Eireann","896","3"
"Estera","896","3"
"Goda","896","3"
"Hania","896","3"
"Judith","896","3"
"Leigha","896","3"
"Marissa","896","3"
"Nikki","896","3"
"Regan","896","3"
"Therese","896","3"
"Yvonne","896","3"
"Amna","896","3"
"Celina","896","3"
"Elana","896","3"
"Ellie-May","896","3"
"Elyse","896","3"
"Fodhla","896","3"
"Irene","896","3"
"Jazmine","896","3"
"Lainey","896","3"
"Micheala","896","3"
"Praise","896","3"
"Rionach","896","3"
"Savanna","896","3"
"Winifred","896","3"
"Adrianna","896","3"
"Ameila","896","3"
"Anastasija","896","3"
"Annabell","896","3"
"Auguste","896","3"
"Caela","896","3"
"Charlene","896","3"
"Charli","896","3"
"Elva","896","3"
"Estelle","896","3"
"Eugenie","896","3"
"Evangeline","896","3"
"Evanna","896","3"
"Izzy","896","3"
"Juliana","896","3"
"Lelia","896","3"
"Lorena","896","3"
"Makenzie","896","3"
"Adela","896","3"
"Aniela","896","3"
"Bernice","896","3"
"Cassidy","896","3"
"Charlee","896","3"
"Cheyanne","896","3"
"Cindy","896","3"
"Dia","896","3"
"Eala","896","3"
"Eliska","896","3"
"Ella-Mae","896","3"
"Ella-May","896","3"
"Ellie May","896","3"
"Ellie-Rose","896","3"
"Emme","896","3"
"Eshaal","896","3"
"Fae","896","3"
"Hafsa","896","3"
"Inaaya","896","3"
"Inaya","896","3"
"Indie-Rose","896","3"
"Ingrid","896","3"
"Isa","896","3"
"Jannat","896","3"
"Josie","896","3"
"Karlee","896","3"
"Kourtney","896","3"
"Kya","896","3"
"Leena","896","3"
"Leni","896","3"
"Lily Mae","896","3"
"Lily-Mai","896","3"
"Lucja","896","3"
"Luka","896","3"
"Maizie","896","3"
"Migle","896","3"
"Ramona","896","3"
"Roberta","896","3"
"Rosemarie","896","3"
"Saule","896","3"
"Sonya","896","3"
"Sydney","896","3"
"Teja","896","3"
"Whitney","896","3"
"Aibhilin","896","3"
"Andie","896","3"
"Arina","896","3"
"Atene","896","3"
"Athena","896","3"
"Ava-rose","896","3"
"Ayra","896","3"
"Betty","896","3"
"Bridin","896","3"
"Daena","896","3"
"Dalia","896","3"
"Diya","896","3"
"Einin","896","3"
"Elayna","896","3"
"Elif","896","3"
"Elora","896","3"
"Emmi","896","3"
"Ena","896","3"
"Evanne","896","3"
"Fianna","896","3"
"Flora","896","3"
"Freyja","896","3"
"Hareem","896","3"
"Hayden","896","3"
"Ilinca","896","3"
"Indiana","896","3"
"Indianna","896","3"
"Inka","896","3"
"Irina","896","3"
"Jolene","896","3"
"Jude","896","3"
"Kay","896","3"
"Kiyah","896","3"
"Kotryna","896","3"
"Kyah","896","3"
"Layla-Rose","896","3"
"Leya","896","3"
"Lillyanna","896","3"
"Lily Mai","896","3"
"Lilyanna","896","3"
"Lola-rose","896","3"
"Luciana","896","3"
"Lulu","896","3"
"Maedhbh","896","3"
"Marilyn","896","3"
"Mary-rose","896","3"
"Meadbh","896","3"
"Meera","896","3"
"Meibh","896","3"
"Mia-Rose","896","3"
"Montana","896","3"
"Onyinyechi","896","3"
"Ophelia","896","3"
"Radha","896","3"
"Raina","896","3"
"Rania","896","3"
"Rionagh","896","3"
"Riya","896","3"
"Roza","896","3"
"Selma","896","3"
"Shae","896","3"
"Shianne","896","3"
"Shiloh","896","3"
"Stevie","896","3"
"Tamzin","896","3"
"Tillie","896","3"
"Wren","896","3"
"Yara","896","3"
"Zeynep","896","3"
"Aibhlin","896","3"
"Amalie","896","3"
"Aphra","896","3"
"Bowie","896","3"
"Cataleya","896","3"
"Danah","896","3"
"Deryn","896","3"
"Ellie mae","896","3"
"Ember","896","3"
"Everleigh","896","3"
"Everly","896","3"
"Ilaria","896","3"
"Joanie","896","3"
"Joey","896","3"
"Karah","896","3"
"Karis","896","3"
"Nainsi","896","3"
"Parker","896","3"
"Payton","896","3"
"Romi","896","3"
"Roya","896","3"
"Vega","896","3"
